,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
82,2017-02-06,2888,186016884,1573143330,8.15,8.6,8.15,8.51,0.46,21328
83,2017-02-07,2888,71715100,602698085,8.51,8.51,8.33,8.38,-0.13,9483
84,2017-02-08,2888,54718467,454438684,8.38,8.43,8.27,8.29,-0.09,7117
85,2017-02-09,2888,56139005,467133446,8.36,8.4,8.26,8.26,-0.03,6530
86,2017-02-10,2888,247491433,2154261335,8.38,9.06,8.36,8.51,0.25,28861
87,2017-02-13,2888,123534220,1070302290,8.62,8.8,8.53,8.58,0.07,14030
88,2017-02-14,2888,80646395,687855252,8.63,8.68,8.39,8.46,-0.12,9955
89,2017-02-15,2888,68524680,586016226,8.57,8.67,8.49,8.56,0.1,8200
90,2017-02-16,2888,74982709,642442070,8.7,8.7,8.48,8.49,-0.07,9094
91,2017-02-17,2888,30588509,259667877,8.52,8.54,8.44,8.48,-0.01,5117
92,2017-02-18,2888,19132036,162258544,8.5,8.52,8.46,8.48,0.0,2530
93,2017-02-20,2888,45410691,380222850,8.51,8.53,8.32,8.33,-0.15,7162
94,2017-02-21,2888,62829377,517704457,8.34,8.37,8.19,8.25,-0.08,7817
95,2017-02-22,2888,33236141,277356017,8.35,8.42,8.29,8.33,0.08,5371
96,2017-02-23,2888,39030222,323035474,8.4,8.4,8.2,8.29,-0.04,5070
97,2017-02-24,2888,29548104,243723498,8.29,8.3,8.19,8.29,0.0,4159
98,2017-03-01,2888,29607460,244524303,8.34,8.35,8.22,8.22,-0.07,4756
99,2017-03-02,2888,40747576,337547960,8.31,8.36,8.23,8.28,0.06,5775
100,2017-03-03,2888,54098733,443630722,8.23,8.24,8.17,8.18,-0.1,7521
101,2017-03-06,2888,31627057,258657089,8.2,8.24,8.15,8.18,0.0,4430
102,2017-03-07,2888,32221161,263542664,8.17,8.23,8.15,8.17,-0.01,4119
103,2017-03-08,2888,62601336,519385824,8.2,8.41,8.17,8.32,0.15,8273
104,2017-03-09,2888,76949537,645661573,8.39,8.47,8.32,8.41,0.09,11677
105,2017-03-10,2888,40335887,338500634,8.46,8.46,8.33,8.41,0.0,6491
106,2017-03-13,2888,21191555,178245187,8.44,8.45,8.38,8.4,-0.01,3443
107,2017-03-14,2888,30046215,252863252,8.43,8.45,8.37,8.41,0.01,4898
108,2017-03-15,2888,23637361,198395767,8.4,8.43,8.35,8.4,-0.01,4519
109,2017-03-16,2888,46467088,392058499,8.45,8.5,8.38,8.48,0.08,6832
110,2017-03-17,2888,190340202,1653162156,8.5,8.77,8.5,8.69,0.21,21523
111,2017-03-20,2888,57098111,498302434,8.72,8.77,8.66,8.74,0.05,8013
112,2017-03-21,2888,66814461,585208865,8.76,8.79,8.68,8.79,0.05,10201
113,2017-03-22,2888,100262980,890114988,8.71,9.0,8.67,8.98,0.19,13114
114,2017-03-23,2888,78008877,696301359,8.98,9.03,8.72,8.83,-0.15,10197
115,2017-03-24,2888,37235566,329792031,8.92,8.92,8.82,8.83,0.0,5370
116,2017-03-27,2888,46453290,405260706,8.79,8.82,8.66,8.66,-0.17,6673
117,2017-03-28,2888,45304998,395025358,8.72,8.79,8.67,8.72,0.06,7641
118,2017-03-29,2888,46892505,414082667,8.8,8.9,8.76,8.9,0.18,6704
119,2017-03-30,2888,47549616,422666004,8.92,8.97,8.8,8.8,-0.1,6714
120,2017-03-31,2888,26233029,231565383,8.84,8.86,8.79,8.85,0.05,4230
