,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2016-05-03,9907,877983,13442638,15.5,15.5,15.2,15.2,-0.3,399
1,2016-05-04,9907,1075399,16359142,15.2,15.4,15.05,15.1,-0.1,491
2,2016-05-05,9907,953884,14447339,15.1,15.3,15.05,15.25,0.15,355
3,2016-05-06,9907,615811,9333593,15.3,15.3,15.1,15.15,-0.1,268
4,2016-05-09,9907,504749,7659433,15.2,15.25,15.1,15.2,0.05,288
5,2016-05-10,9907,1196604,17947210,15.05,15.15,14.85,15.0,-0.2,426
6,2016-05-11,9907,863192,12943809,15.05,15.1,14.95,15.0,0.0,419
7,2016-05-12,9907,1625620,24117113,15.0,15.1,14.75,14.8,-0.2,579
8,2016-05-13,9907,704205,10419362,14.9,14.95,14.7,14.8,0.0,424
9,2016-05-16,9907,634584,9308864,14.8,14.8,14.55,14.8,0.0,287
10,2016-05-17,9907,793670,11708030,14.85,14.9,14.7,14.8,0.0,323
11,2016-05-18,9907,909600,13396329,14.8,14.8,14.65,14.8,0.0,388
12,2016-05-19,9907,667507,9793650,14.85,14.85,14.6,14.6,-0.2,257
13,2016-05-20,9907,428551,6311675,14.6,14.8,14.6,14.75,0.15,218
14,2016-05-23,9907,875756,12995986,14.75,14.95,14.7,14.9,0.15,345
15,2016-05-24,9907,282500,4199148,14.95,14.95,14.8,14.85,-0.05,153
16,2016-05-25,9907,425973,6353398,14.85,15.0,14.85,14.9,0.05,229
17,2016-05-26,9907,773076,11585190,14.9,15.1,14.85,15.1,0.2,351
18,2016-05-27,9907,1020992,15284030,15.1,15.1,14.9,14.95,-0.15,371
19,2016-05-30,9907,1293851,19536715,15.15,15.2,15.05,15.1,0.15,505
20,2016-05-31,9907,1009999,15211033,15.1,15.15,15.0,15.05,-0.05,493
21,2016-06-01,9907,1752282,26740996,15.0,15.4,15.0,15.3,0.25,669
22,2016-06-02,9907,715472,10949325,15.4,15.4,15.2,15.2,-0.1,277
23,2016-06-03,9907,626531,9526241,15.2,15.3,15.15,15.25,0.05,248
24,2016-06-04,9907,451241,6826787,15.25,15.25,15.05,15.2,-0.05,142
25,2016-06-06,9907,1169712,17569780,15.15,15.2,14.85,15.05,-0.15,382
26,2016-06-07,9907,884536,13358642,15.05,15.2,15.0,15.1,0.05,374
27,2016-06-08,9907,1439665,21584852,15.1,15.2,14.9,15.0,-0.1,852
28,2016-06-13,9907,1573951,23296527,15.0,15.1,14.7,14.85,-0.15,644
29,2016-06-14,9907,836759,12352254,14.8,14.85,14.7,14.8,-0.05,280
30,2016-06-15,9907,901574,13256712,14.8,14.85,14.65,14.75,-0.05,375
31,2016-06-16,9907,2788810,40486220,14.8,14.8,14.35,14.45,-0.3,1050
32,2016-06-17,9907,1256840,18248376,14.65,14.65,14.45,14.6,0.15,411
33,2016-06-20,9907,645554,9407481,14.6,14.65,14.5,14.6,0.0,299
34,2016-06-21,9907,1001344,14577488,14.6,14.6,14.5,14.6,0.0,440
35,2016-06-22,9907,1124400,16420587,14.65,14.65,14.55,14.65,0.05,416
36,2016-06-23,9907,669713,9792658,14.7,14.7,14.55,14.65,0.0,226
37,2016-06-24,9907,2632758,37536761,14.65,14.7,13.9,14.2,-0.45,1009
38,2016-06-27,9907,1329328,18848186,14.1,14.3,14.05,14.25,0.05,535
39,2016-06-28,9907,888171,12593734,14.2,14.25,14.1,14.25,0.0,312
40,2016-06-29,9907,983800,14007866,14.3,14.3,14.2,14.25,0.0,386
41,2016-06-30,9907,1809947,25915084,14.35,14.45,14.2,14.35,0.1,730
42,2016-07-01,9907,912969,13125049,14.4,14.45,14.3,14.4,0.05,351
43,2016-07-04,9907,707918,10222416,14.4,14.5,14.35,14.5,0.1,300
44,2016-07-05,9907,1068198,15321579,14.45,14.45,14.3,14.35,-0.15,381
45,2016-07-06,9907,772863,11022787,14.35,14.35,14.2,14.3,-0.05,313
46,2016-07-07,9907,1851408,26297612,14.25,14.35,14.1,14.25,-0.05,834
47,2016-07-11,9907,2007707,28400566,14.3,14.35,14.05,14.15,-0.1,775
48,2016-07-12,9907,2042198,29096428,14.2,14.35,14.1,14.3,0.15,735
49,2016-07-13,9907,2295002,33133877,14.25,14.6,14.25,14.6,0.3,711
50,2016-07-14,9907,1660560,24136992,14.6,14.65,14.45,14.55,-0.05,470
51,2016-07-15,9907,2080851,30162499,14.6,14.6,14.45,14.5,-0.05,644
52,2016-07-18,9907,1623064,23572876,14.5,14.6,14.5,14.5,0.0,539
53,2016-07-19,9907,1494612,21803761,14.55,14.7,14.5,14.7,0.2,524
54,2016-07-20,9907,2754582,40063613,14.6,14.65,14.45,14.6,-0.1,683
