combination,remark,count,mean_avg_monthly_return
201001-201007,loser,14,-0.007642657010939223
201001-201007,winner,14,0.01861001180958377
201002-201008,loser,14,-0.030009745455741792
201002-201008,winner,14,0.0005633249483235783
201003-201009,loser,14,-0.02763923665805305
201003-201009,winner,14,-0.002805768102871626
201004-201010,loser,14,-0.036622930579786654
201004-201010,winner,14,-0.014880497855180586
201005-201011,loser,14,-0.03760553773211028
201005-201011,winner,14,-0.01734078202496065
201006-201012,loser,14,-0.04381128829931939
201006-201012,winner,14,-0.03232977445089156
201007-201101,loser,14,-0.04628876762295282
201007-201101,winner,14,-0.024726648629983392
201008-201102,loser,14,-0.028088266510954567
201008-201102,winner,14,-0.013602944440939338
201009-201103,loser,14,-0.02093813129607573
201009-201103,winner,14,-0.0008252992896637469
201010-201104,loser,14,-0.022424653847249048
201010-201104,winner,13,-0.02239203871706869
201011-201105,loser,14,-0.02602508661699007
201011-201105,winner,14,-0.026880442504981943
201012-201106,loser,14,-0.04221567003819683
201012-201106,winner,14,-0.025806725683628264
201101-201107,loser,14,-0.02764393812627324
201101-201107,winner,14,-0.016953567817572655
201102-201108,loser,14,-0.02434709649265396
201102-201108,winner,14,-0.006877215104237896
201103-201109,loser,14,-0.023779938624832186
201103-201109,winner,14,-0.010084586148226398
201104-201110,loser,14,-0.015876964285953612
201104-201110,winner,14,0.009922615100217453
201105-201111,loser,14,-0.02102225953103139
201105-201111,winner,14,0.002277020311095636
201106-201112,loser,14,0.007237408113553683
201106-201112,winner,14,0.01804517398425936
201107-201201,loser,14,-0.0028220538707960296
201107-201201,winner,14,0.01056672577644884
201108-201202,loser,14,-0.007267991309434055
201108-201202,winner,14,0.009519194795258241
201109-201203,loser,14,-0.01565923732137975
201109-201203,winner,14,-0.0037558861478608763
201110-201204,loser,14,-0.005053575594033054
201110-201204,winner,14,-0.0008179604140798166
201111-201205,loser,14,0.003503105152752238
201111-201205,winner,14,0.01701341028821734
201112-201206,loser,14,0.005710146225355428
201112-201206,winner,14,0.013351511675730518
201201-201207,loser,14,-1.662322925628195e-06
201201-201207,winner,14,0.01008848464735808
201202-201208,loser,14,0.002001431962110873
201202-201208,winner,14,0.013984996239564165
201203-201209,loser,14,-0.0015179912529101733
201203-201209,winner,14,0.01995367037090776
201204-201210,loser,14,0.01342602252346132
201204-201210,winner,14,0.016235223478415328
201205-201211,loser,14,0.028497792465889436
201205-201211,winner,14,0.014159841649615717
201206-201212,loser,14,-6.481244909879922e-05
201206-201212,winner,14,0.013458615520439603
