date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2021-01-04,6667,119000,7975400,51.19,51.57,50.73,50.81,-0.38,92
2021-01-05,6667,194000,13134800,51.5,51.95,51.19,51.65,0.84,145
2021-01-06,6667,176000,11666800,51.72,51.72,49.97,50.28,-1.37,128
2021-01-07,6667,92000,6098400,50.5,51.11,50.35,50.58,0.3,63
2021-01-08,6667,119000,7795700,50.81,50.81,49.05,49.82,-0.76,99
2021-01-11,6667,104000,6805000,49.82,50.73,49.44,49.82,0.0,85
2021-01-12,6667,164000,10717600,49.97,50.5,49.21,49.21,-0.61,108
2021-01-13,6667,171000,11025800,48.98,49.97,48.52,49.28,0.07,119
2021-01-14,6667,187000,12040100,49.44,49.59,48.6,49.13,-0.15,132
2021-01-15,6667,585000,39356000,50.96,53.33,49.97,50.05,0.92,458
2021-01-18,6667,691000,46891000,50.73,52.95,49.21,52.49,2.44,529
2021-01-19,6667,520000,35894300,53.33,53.86,51.5,51.5,-0.99,395
2021-01-20,6667,214000,14096600,51.5,51.65,49.74,49.97,-1.53,180
2021-01-21,6667,284000,18488300,50.05,51.11,48.83,49.59,-0.38,211
2021-01-22,6667,118000,7675300,49.59,50.12,49.21,49.59,0.0,100
2021-01-25,6667,65000,4207700,49.59,49.74,48.98,49.36,-0.23,60
2021-01-26,6667,83000,5347000,49.44,49.59,48.9,48.9,-0.46,66
2021-01-27,6667,59000,3795300,48.75,49.36,48.75,48.9,0.0,49
2021-01-28,6667,93000,5949200,48.9,48.98,48.67,48.67,-0.23,73
2021-01-29,6667,165000,10338500,48.67,49.13,45.93,45.93,-2.74,128
2021-02-01,6667,119000,7032300,45.77,45.77,44.48,45.16,-0.77,101
2021-02-02,6667,59000,3553000,45.77,46.46,45.77,45.85,0.69,51
2021-02-03,6667,46000,2779500,46.16,46.31,45.93,46.0,0.15,39
2021-02-04,6667,80000,4904700,46.0,47.22,46.0,46.99,0.99,72
2021-02-05,6667,65000,4028600,47.83,47.91,46.84,46.99,0.0,60
2021-02-17,6667,134000,8435200,48.14,48.37,47.83,47.99,1.0,96
2021-02-18,6667,144000,9301000,48.67,49.97,48.52,49.21,1.22,112
2021-02-19,6667,61000,3925900,49.21,49.36,48.83,48.83,-0.38,49
2021-02-22,6667,125000,8163200,51.04,51.04,49.05,49.89,1.06,101
2021-02-23,6667,76000,4934100,49.74,50.43,49.05,49.89,0.0,73
2021-02-24,6667,2346000,162474700,50.73,54.17,50.35,51.95,2.06,1646
2021-02-25,6667,3371000,241697700,53.4,57.14,52.26,54.85,2.9,2284
2021-02-26,6667,1300000,89604300,52.18,53.56,51.95,51.95,-2.9,927
2021-03-02,6667,726000,50792000,54.93,54.93,51.5,51.95,0.0,597
2021-03-03,6667,259000,17544800,51.95,52.72,50.5,51.8,-0.15,224
2021-03-04,6667,317000,21008000,51.88,51.95,49.67,49.97,-1.83,258
2021-03-05,6667,258000,16831700,49.13,50.5,49.13,49.67,-0.3,193
2021-03-08,6667,147000,9641500,50.43,50.89,49.28,49.36,-0.31,135
2021-03-09,6667,161000,10479900,49.51,50.35,49.21,49.44,0.08,136
2021-03-10,6667,148000,9800800,50.2,51.11,49.89,50.81,1.37,123
2021-03-11,6667,178000,11734800,50.43,50.89,50.05,50.05,-0.76,163
2021-03-12,6667,178000,11790800,50.2,51.5,49.97,49.97,-0.08,152
2021-03-15,6667,121000,7932700,49.97,50.5,49.82,49.97,0.0,99
2021-03-16,6667,417000,28042100,50.73,52.03,50.5,51.34,1.37,339
2021-03-17,6667,1062000,73528000,52.03,54.24,51.5,51.57,0.23,856
2021-03-18,6667,242000,16335800,51.88,52.03,50.81,51.5,-0.07,201
2021-03-19,6667,142000,9496100,50.73,51.65,50.73,50.73,-0.77,113
2021-03-22,6667,335000,21973500,50.05,50.73,49.67,49.97,-0.76,249
2021-03-23,6667,165000,10816700,50.12,50.73,49.59,49.67,-0.3,127
2021-03-24,6667,149000,9593100,49.67,49.67,48.9,48.9,-0.77,128
2021-03-25,6667,98000,6344700,48.9,49.82,48.9,49.59,0.69,76
2021-03-26,6667,446000,28766700,49.67,49.97,48.29,49.97,0.38,287
2021-03-29,6667,1280000,86855300,51.11,53.33,51.11,51.34,1.37,827
2021-03-30,6667,390000,25988200,51.72,51.88,50.2,50.66,-0.68,250
2021-03-31,6667,224000,14960100,50.96,51.8,50.43,51.27,0.61,173
2021-04-01,6667,196000,13113800,51.8,51.8,50.73,51.19,-0.08,159
2021-04-06,6667,567000,38600800,51.65,52.64,50.89,52.34,1.15,456
2021-04-07,6667,309000,21065600,53.02,53.02,51.5,52.03,-0.31,247
2021-04-08,6667,424000,28550200,52.18,52.18,51.11,51.11,-0.92,287
2021-04-09,6667,215000,14238800,51.11,51.11,50.12,50.35,-0.76,186
2021-04-12,6667,1660000,115071400,51.34,54.24,50.73,53.1,2.75,1195
2021-04-13,6667,3200000,238442200,55.31,58.36,54.17,58.36,5.26,1873
2021-04-14,6667,6095000,474047700,63.93,63.93,53.02,54.93,-3.43,3746
2021-04-15,6667,5156000,398688600,55.62,60.42,55.62,60.42,5.49,3095
2021-04-16,6667,6860000,580587100,62.02,66.45,61.87,66.45,6.03,4467
2021-04-19,6667,5609000,512416700,71.41,71.71,67.9,67.9,1.45,3893
2021-04-20,6667,2872000,247336800,66.45,67.14,63.02,65.61,-2.29,1921
